Date,DGS2
2022-08-22,3.320000
2022-08-23,3.290000
2022-08-24,3.360000
2022-08-25,3.350000
2022-08-26,3.370000
2022-08-29,3.420000
2022-08-30,3.460000
2022-08-31,3.450000
2022-09-01,3.510000
2022-09-02,3.400000
2022-09-05,
2022-09-06,3.500000
2022-09-07,3.450000
2022-09-08,3.480000
2022-09-09,3.560000
2022-09-12,3.580000
2022-09-13,3.750000
2022-09-14,3.780000
2022-09-15,3.870000
2022-09-16,3.850000
2022-09-19,3.950000
2022-09-20,3.960000
2022-09-21,4.020000
2022-09-22,4.110000
2022-09-23,4.200000
2022-09-26,4.270000
2022-09-27,4.300000
2022-09-28,4.070000
2022-09-29,4.160000
2022-09-30,4.220000
2022-10-03,4.120000
2022-10-04,4.100000
2022-10-05,4.150000
2022-10-06,4.230000
2022-10-07,4.300000
2022-10-10,
2022-10-11,4.300000
2022-10-12,4.280000
2022-10-13,4.470000
2022-10-14,4.480000
2022-10-17,4.450000
2022-10-18,4.430000
2022-10-19,4.550000
2022-10-20,4.620000
2022-10-21,4.490000
2022-10-24,4.500000
2022-10-25,4.420000
2022-10-26,4.390000
2022-10-27,4.300000
2022-10-28,4.410000
2022-10-31,4.510000
2022-11-01,4.540000
2022-11-02,4.610000
2022-11-03,4.710000
2022-11-04,4.660000
2022-11-07,4.720000
2022-11-08,4.670000
2022-11-09,4.610000
2022-11-10,4.340000
2022-11-11,
2022-11-14,4.400000
2022-11-15,4.370000
2022-11-16,4.350000
2022-11-17,4.430000
2022-11-18,4.510000
2022-11-21,4.480000
2022-11-22,4.470000
2022-11-23,4.460000
2022-11-24,
2022-11-25,4.420000
2022-11-28,4.460000
2022-11-29,4.480000
2022-11-30,4.380000
2022-12-01,4.250000
2022-12-02,4.280000
2022-12-05,4.410000
2022-12-06,4.340000
2022-12-07,4.260000
2022-12-08,4.310000
2022-12-09,4.330000
2022-12-12,4.390000
2022-12-13,4.220000
2022-12-14,4.230000
2022-12-15,4.230000
2022-12-16,4.170000
2022-12-19,4.250000
2022-12-20,4.250000
2022-12-21,4.210000
2022-12-22,4.240000
2022-12-23,4.310000
2022-12-26,
2022-12-27,4.320000
2022-12-28,4.310000
2022-12-29,4.340000
2022-12-30,4.410000
