Date,DGS10
2022-09-15,3.450000
2022-09-16,3.450000
2022-09-19,3.490000
2022-09-20,3.570000
2022-09-21,3.510000
2022-09-22,3.700000
2022-09-23,3.690000
2022-09-26,3.880000
2022-09-27,3.970000
2022-09-28,3.720000
2022-09-29,3.760000
2022-09-30,3.830000
2022-10-03,3.670000
2022-10-04,3.620000
2022-10-05,3.760000
2022-10-06,3.830000
2022-10-07,3.890000
2022-10-10,
2022-10-11,3.930000
2022-10-12,3.910000
2022-10-13,3.970000
2022-10-14,4.000000
2022-10-17,4.020000
2022-10-18,4.010000
2022-10-19,4.140000
2022-10-20,4.240000
2022-10-21,4.210000
2022-10-24,4.250000
2022-10-25,4.100000
2022-10-26,4.040000
2022-10-27,3.960000
2022-10-28,4.020000
2022-10-31,4.100000
2022-11-01,4.070000
2022-11-02,4.100000
2022-11-03,4.140000
2022-11-04,4.170000
2022-11-07,4.220000
2022-11-08,4.140000
2022-11-09,4.120000
2022-11-10,3.820000
2022-11-11,
2022-11-14,3.880000
2022-11-15,3.800000
2022-11-16,3.670000
2022-11-17,3.770000
2022-11-18,3.820000
2022-11-21,3.830000
2022-11-22,3.760000
2022-11-23,3.710000
2022-11-24,
2022-11-25,3.680000
2022-11-28,3.690000
2022-11-29,3.750000
2022-11-30,3.680000
2022-12-01,3.530000
2022-12-02,3.510000
2022-12-05,3.600000
2022-12-06,3.510000
2022-12-07,3.420000
2022-12-08,3.480000
2022-12-09,3.570000
2022-12-12,3.610000
2022-12-13,3.510000
2022-12-14,3.490000
2022-12-15,3.440000
2022-12-16,3.480000
2022-12-19,3.570000
2022-12-20,3.690000
2022-12-21,3.680000
2022-12-22,3.670000
2022-12-23,3.750000
2022-12-26,
2022-12-27,3.840000
2022-12-28,3.880000
2022-12-29,3.830000
2022-12-30,3.880000
