Date,DGS5
2022-08-10,2.930000
2022-08-11,2.980000
2022-08-12,2.970000
2022-08-15,2.910000
2022-08-16,2.950000
2022-08-17,3.040000
2022-08-18,3.020000
2022-08-19,3.110000
2022-08-22,3.170000
2022-08-23,3.180000
2022-08-24,3.200000
2022-08-25,3.150000
2022-08-26,3.200000
2022-08-29,3.270000
2022-08-30,3.270000
2022-08-31,3.300000
2022-09-01,3.390000
2022-09-02,3.300000
2022-09-05,3.430000
2022-09-06,3.430000
2022-09-07,3.370000
2022-09-08,3.390000
2022-09-09,3.450000
2022-09-12,3.470000
2022-09-13,3.580000
2022-09-14,3.600000
2022-09-15,3.660000
2022-09-16,3.620000
2022-09-19,3.690000
2022-09-20,3.750000
2022-09-21,3.740000
2022-09-22,3.910000
2022-09-23,3.960000
2022-09-26,4.150000
2022-09-27,4.210000
2022-09-28,3.920000
2022-09-29,3.980000
2022-09-30,4.060000
2022-10-03,3.900000
2022-10-04,3.840000
2022-10-05,3.960000
2022-10-06,4.050000
2022-10-07,4.140000
2022-10-10,4.140000
2022-10-11,4.140000
2022-10-12,4.120000
2022-10-13,4.210000
2022-10-14,4.250000
2022-10-17,4.240000
2022-10-18,4.210000
2022-10-19,4.350000
2022-10-20,4.450000
2022-10-21,4.340000
2022-10-24,4.360000
2022-10-25,4.250000
2022-10-26,4.200000
2022-10-27,4.090000
2022-10-28,4.190000
2022-10-31,4.270000
2022-11-01,4.270000
2022-11-02,4.300000
2022-11-03,4.360000
2022-11-04,4.330000
2022-11-07,4.390000
2022-11-08,4.310000
2022-11-09,4.270000
2022-11-10,3.950000
2022-11-11,4.000000
2022-11-14,4.000000
2022-11-15,3.930000
2022-11-16,3.830000
2022-11-17,3.930000
2022-11-18,3.990000
2022-11-21,3.970000
2022-11-22,3.930000
2022-11-23,3.880000
2022-11-24,3.850000
2022-11-25,3.850000
2022-11-28,3.880000
2022-11-29,3.920000
2022-11-30,3.820000
2022-12-01,3.680000
2022-12-02,3.670000
2022-12-05,3.800000
2022-12-06,3.730000
2022-12-07,3.620000
2022-12-08,3.710000
2022-12-09,3.750000
2022-12-12,3.800000
2022-12-13,3.660000
2022-12-14,3.640000
2022-12-15,3.620000
2022-12-16,3.610000
2022-12-19,3.700000
2022-12-20,3.790000
2022-12-21,3.780000
2022-12-22,3.790000
2022-12-23,3.860000
2022-12-26,3.940000
2022-12-27,3.940000
2022-12-28,3.970000
2022-12-29,3.940000
2022-12-30,3.990000
