Date,DGS10
2023-07-04,
2023-07-05,3.950000
2023-07-06,4.050000
2023-07-07,4.060000
2023-07-10,4.010000
2023-07-11,3.990000
2023-07-12,3.860000
2023-07-13,3.760000
2023-07-14,3.830000
2023-07-17,3.810000
2023-07-18,3.800000
2023-07-19,3.750000
2023-07-20,3.850000
2023-07-21,3.840000
2023-07-24,3.860000
2023-07-25,3.910000
2023-07-26,3.860000
2023-07-27,4.010000
2023-07-28,3.960000
2023-07-31,3.970000
2023-08-01,4.050000
2023-08-02,4.080000
2023-08-03,4.200000
2023-08-04,4.050000
2023-08-07,4.090000
2023-08-08,4.020000
2023-08-09,4.000000
2023-08-10,4.090000
2023-08-11,4.160000
2023-08-14,4.190000
2023-08-15,4.210000
2023-08-16,4.280000
2023-08-17,4.300000
2023-08-18,4.260000
2023-08-21,4.340000
2023-08-22,4.340000
2023-08-23,4.190000
2023-08-24,4.230000
2023-08-25,4.250000
2023-08-28,4.200000
2023-08-29,4.120000
2023-08-30,4.120000
2023-08-31,4.090000
2023-09-01,4.180000
2023-09-04,
2023-09-05,4.270000
2023-09-06,4.300000
2023-09-07,4.270000
2023-09-08,4.260000
2023-09-11,4.290000
2023-09-12,4.270000
2023-09-13,4.250000
2023-09-14,4.290000
2023-09-15,4.330000
2023-09-18,4.320000
2023-09-19,4.370000
2023-09-20,4.350000
2023-09-21,4.490000
2023-09-22,4.440000
2023-09-25,4.550000
2023-09-26,4.560000
2023-09-27,4.610000
2023-09-28,4.590000
2023-09-29,4.590000
2023-10-02,4.690000
2023-10-03,4.810000
2023-10-04,4.730000
2023-10-05,4.720000
2023-10-06,4.780000
2023-10-09,
2023-10-10,4.660000
2023-10-11,4.580000
2023-10-12,4.700000
2023-10-13,4.630000
2023-10-16,4.710000
2023-10-17,4.830000
2023-10-18,4.910000
2023-10-19,4.980000
2023-10-20,4.930000
2023-10-23,4.860000
2023-10-24,4.830000
2023-10-25,4.950000
2023-10-26,4.860000
2023-10-27,4.840000
2023-10-30,4.880000
2023-10-31,4.880000
2023-11-01,4.770000
2023-11-02,4.670000
2023-11-03,4.570000
2023-11-06,4.670000
2023-11-07,4.580000
2023-11-08,4.490000
2023-11-09,4.620000
2023-11-10,4.610000
2023-11-13,4.630000
2023-11-14,4.440000
2023-11-15,4.530000
2023-11-16,4.450000
2023-11-17,4.440000
2023-11-20,4.420000
2023-11-21,4.410000
2023-11-22,4.420000
2023-11-23,
2023-11-24,4.470000
2023-11-27,4.390000
2023-11-28,4.340000
2023-11-29,4.270000
2023-11-30,4.370000
2023-12-01,4.220000
2023-12-04,4.280000
2023-12-05,4.180000
2023-12-06,4.120000
2023-12-07,4.140000
2023-12-08,4.230000
2023-12-11,4.230000
2023-12-12,4.200000
2023-12-13,4.040000
2023-12-14,3.920000
2023-12-15,3.910000
2023-12-18,3.950000
2023-12-19,3.930000
2023-12-20,3.860000
2023-12-21,3.890000
2023-12-22,3.900000
2023-12-25,
2023-12-26,3.890000
2023-12-27,3.790000
2023-12-28,3.840000
2023-12-29,3.880000
