Date,DGS1
2023-06-12,5.180000
2023-06-13,5.260000
2023-06-14,5.270000
2023-06-15,5.210000
2023-06-16,5.240000
2023-06-19,5.240000
2023-06-20,5.240000
2023-06-21,5.250000
2023-06-22,5.290000
2023-06-23,5.250000
2023-06-26,5.270000
2023-06-27,5.330000
2023-06-28,5.320000
2023-06-29,5.410000
2023-06-30,5.400000
2023-07-03,5.430000
2023-07-04,5.400000
2023-07-05,5.400000
2023-07-06,5.440000
2023-07-07,5.410000
2023-07-10,5.380000
2023-07-11,5.440000
2023-07-12,5.350000
2023-07-13,5.270000
2023-07-14,5.340000
2023-07-17,5.330000
2023-07-18,5.320000
2023-07-19,5.320000
2023-07-20,5.350000
2023-07-21,5.350000
2023-07-24,5.380000
2023-07-25,5.380000
2023-07-26,5.370000
2023-07-27,5.400000
2023-07-28,5.370000
2023-07-31,5.370000
2023-08-01,5.380000
2023-08-02,5.360000
2023-08-03,5.370000
2023-08-04,5.330000
2023-08-07,5.300000
2023-08-08,5.350000
2023-08-09,5.350000
2023-08-10,5.330000
2023-08-11,5.360000
2023-08-14,5.370000
2023-08-15,5.360000
2023-08-16,5.370000
2023-08-17,5.360000
2023-08-18,5.350000
2023-08-21,5.370000
2023-08-22,5.390000
2023-08-23,5.350000
2023-08-24,5.390000
2023-08-25,5.440000
2023-08-28,5.440000
2023-08-29,5.370000
2023-08-30,5.390000
2023-08-31,5.370000
2023-09-01,5.360000
2023-09-04,5.420000
2023-09-05,5.420000
2023-09-06,5.440000
2023-09-07,5.400000
2023-09-08,5.420000
2023-09-11,5.400000
2023-09-12,5.420000
2023-09-13,5.420000
2023-09-14,5.420000
2023-09-15,5.430000
2023-09-18,5.440000
2023-09-19,5.450000
2023-09-20,5.470000
2023-09-21,5.460000
2023-09-22,5.460000
2023-09-25,5.450000
2023-09-26,5.450000
2023-09-27,5.490000
2023-09-28,5.460000
2023-09-29,5.460000
2023-10-02,5.490000
2023-10-03,5.490000
2023-10-04,5.420000
2023-10-05,5.390000
2023-10-06,5.430000
2023-10-09,5.370000
2023-10-10,5.370000
2023-10-11,5.380000
2023-10-12,5.430000
2023-10-13,5.410000
2023-10-16,5.420000
2023-10-17,5.480000
2023-10-18,5.470000
2023-10-19,5.440000
2023-10-20,5.410000
2023-10-23,5.420000
2023-10-24,5.410000
2023-10-25,5.430000
2023-10-26,5.390000
2023-10-27,5.390000
2023-10-30,5.410000
2023-10-31,5.440000
2023-11-01,5.370000
2023-11-02,5.380000
2023-11-03,5.290000
2023-11-06,5.330000
2023-11-07,5.330000
2023-11-08,5.340000
2023-11-09,5.390000
2023-11-10,5.380000
2023-11-13,5.370000
2023-11-14,5.240000
2023-11-15,5.270000
2023-11-16,5.230000
2023-11-17,5.240000
2023-11-20,5.250000
2023-11-21,5.240000
2023-11-22,5.260000
2023-11-23,5.270000
2023-11-24,5.270000
2023-11-27,5.240000
2023-11-28,5.210000
2023-11-29,5.120000
2023-11-30,5.160000
2023-12-01,5.050000
2023-12-04,5.100000
2023-12-05,5.060000
2023-12-06,5.070000
2023-12-07,5.050000
2023-12-08,5.130000
2023-12-11,5.140000
2023-12-12,5.140000
2023-12-13,4.940000
2023-12-14,4.900000
2023-12-15,4.950000
2023-12-18,4.950000
2023-12-19,4.930000
2023-12-20,4.880000
2023-12-21,4.840000
2023-12-22,4.820000
2023-12-25,4.830000
2023-12-26,4.830000
2023-12-27,4.790000
2023-12-28,4.820000
2023-12-29,4.790000
