Date,Adj Close,Close,High,Low,Open,Volume
2021-01-04,15.711833,18.980000,19.330000,18.754999,19.170000,67717600
2021-01-05,16.415476,19.830000,20.350000,19.170000,19.184999,95473400
2021-01-06,16.916296,20.434999,20.625000,19.959999,20.219999,86262800
2021-01-07,17.164642,20.735001,20.945000,20.400000,20.615000,51457200
2021-01-08,17.143946,20.709999,21.000000,20.545000,21.000000,62744000
2021-01-11,17.412987,21.035000,21.120001,20.145000,20.260000,46890400
2021-01-12,18.021423,21.770000,21.885000,21.129999,21.290001,87947200
2021-01-13,17.880693,21.600000,21.855000,21.434999,21.844999,54764400
2021-01-14,18.410494,22.240000,22.500000,21.715000,21.735001,83314600
2021-01-15,17.694443,21.375000,21.850000,21.165001,21.844999,95497000
2021-01-19,18.050400,21.805000,21.955000,21.565001,21.635000,55619400
2021-01-20,18.116621,21.885000,22.045000,21.670000,21.990000,50725600
2021-01-21,17.504040,21.145000,21.875000,20.950001,21.764999,59968000
2021-01-22,17.412987,21.035000,21.094999,20.510000,20.680000,50444600
2021-01-25,17.235003,20.820000,20.885000,20.440001,20.805000,81823200
2021-01-26,16.866632,20.375000,21.320000,20.365000,21.004999,54999600
2021-01-27,16.638985,20.100000,20.660000,19.754999,20.040001,99867200
2021-01-28,16.833517,20.334999,20.580000,20.080000,20.264999,57248200
2021-01-29,16.274744,19.660000,20.309999,19.584999,20.049999,63069000
2021-02-01,16.390635,19.799999,20.000000,19.469999,19.900000,61021400
2021-02-02,16.568615,20.014999,20.495001,20.014999,20.275000,63929000
2021-02-03,17.276398,20.870001,20.924999,20.045000,20.120001,74385600
2021-02-04,17.466787,21.100000,21.105000,20.655001,21.025000,48327800
2021-02-05,17.615799,21.280001,21.500000,21.219999,21.430000,48196400
2021-02-08,18.352547,22.170000,22.275000,21.570000,21.590000,62368200
2021-02-09,18.158010,21.934999,22.065001,21.645000,21.995001,64798800
2021-02-10,18.505688,22.355000,22.375000,21.870001,22.010000,58451000
2021-02-11,18.220100,22.010000,22.290001,21.545000,22.285000,49632600
2021-02-12,18.489140,22.334999,22.355000,21.815001,21.855000,47400800
