Date,Adj Close,Close,High,Low,Open,Volume
2020-01-02,12.470000,12.470000,13.720000,12.420000,13.460000,0
2020-01-03,14.020000,14.020000,16.200001,13.130000,15.010000,0
2020-01-06,13.850000,13.850000,16.389999,13.540000,15.450000,0
2020-01-07,13.790000,13.790000,14.460000,13.390000,13.840000,0
2020-01-08,13.450000,13.450000,15.240000,12.830000,15.160000,0
2020-01-09,12.540000,12.540000,13.240000,12.530000,12.950000,0
2020-01-10,12.560000,12.560000,12.870000,12.090000,12.420000,0
2020-01-13,12.320000,12.320000,13.090000,12.320000,12.840000,0
2020-01-14,12.390000,12.390000,13.820000,12.050000,12.720000,0
2020-01-15,12.420000,12.420000,12.830000,11.950000,12.790000,0
2020-01-16,12.320000,12.320000,12.420000,11.780000,12.200000,0
2020-01-17,12.100000,12.100000,12.480000,11.750000,12.210000,0
2020-01-21,12.850000,12.850000,13.330000,12.320000,13.230000,0
2020-01-22,12.910000,12.910000,13.010000,12.310000,12.450000,0
2020-01-23,12.980000,12.980000,14.150000,12.940000,13.260000,0
2020-01-24,14.560000,14.560000,15.980000,12.620000,12.750000,0
2020-01-27,18.230000,18.230000,19.020000,16.820000,17.420000,0
2020-01-28,16.280001,16.280001,18.030001,15.690000,16.940001,0
2020-01-29,16.389999,16.389999,16.650000,14.940000,15.680000,0
2020-01-30,15.490000,15.490000,18.389999,15.300000,17.820000,0
2020-01-31,18.840000,18.840000,19.990000,16.180000,16.250000,0
2020-02-03,17.969999,17.969999,18.879999,17.100000,18.639999,0
2020-02-04,16.049999,16.049999,16.459999,15.630000,16.450001,0
2020-02-05,15.150000,15.150000,16.320000,15.020000,16.290001,0
2020-02-06,14.960000,14.960000,15.660000,14.700000,15.130000,0
2020-02-07,15.470000,15.470000,16.160000,14.810000,15.070000,0
2020-02-10,15.040000,15.040000,16.430000,15.010000,15.880000,0
2020-02-11,15.180000,15.180000,15.270000,14.380000,14.910000,0
2020-02-12,13.740000,13.740000,14.880000,13.730000,14.860000,0
2020-02-13,14.150000,14.150000,15.440000,14.000000,14.430000,0
2020-02-14,13.680000,13.680000,14.540000,13.380000,14.120000,0
2020-02-18,14.830000,14.830000,15.490000,14.530000,14.980000,0
2020-02-19,14.380000,14.380000,14.740000,14.210000,14.660000,0
2020-02-20,15.560000,15.560000,17.209999,14.490000,14.540000,0
2020-02-21,17.080000,17.080000,18.209999,16.190001,17.330000,0
2020-02-24,25.030001,25.030001,26.350000,22.000000,22.250000,0
2020-02-25,27.850000,27.850000,30.250000,22.190001,22.190001,0
2020-02-26,27.559999,27.559999,29.570000,24.760000,26.629999,0
2020-02-27,39.160000,39.160000,39.310001,27.790001,28.950001,0
2020-02-28,40.110001,40.110001,49.480000,39.369999,42.020000,0
2020-03-02,33.419998,33.419998,40.410000,31.500000,38.540001,0
2020-03-03,36.820000,36.820000,41.060001,24.930000,33.650002,0
2020-03-04,31.990000,31.990000,35.580002,30.299999,34.439999,0
2020-03-05,39.619999,39.619999,42.840000,33.540001,33.610001,0
2020-03-06,41.939999,41.939999,54.389999,40.840000,48.930000,0
2020-03-09,54.459999,54.459999,62.119999,41.939999,41.939999,0
2020-03-10,47.299999,47.299999,55.660000,43.560001,49.680000,0
2020-03-11,53.900002,53.900002,55.820000,49.980000,52.240002,0
2020-03-12,75.470001,75.470001,76.830002,59.910000,61.459999,0
2020-03-13,57.830002,57.830002,77.570000,55.169998,71.309998,0
2020-03-16,82.690002,82.690002,83.559998,57.830002,57.830002,0
