Date,DGS1
2020-01-01,
2020-01-02,1.560000
2020-01-03,1.550000
2020-01-06,1.540000
2020-01-07,1.530000
2020-01-08,1.550000
2020-01-09,1.540000
2020-01-10,1.530000
2020-01-13,1.530000
2020-01-14,1.530000
2020-01-15,1.540000
2020-01-16,1.540000
2020-01-17,1.560000
2020-01-20,
2020-01-21,1.540000
2020-01-22,1.550000
2020-01-23,1.550000
2020-01-24,1.550000
2020-01-27,1.530000
2020-01-28,1.530000
2020-01-29,1.510000
2020-01-30,1.480000
2020-01-31,1.450000
2020-02-03,1.460000
2020-02-04,1.480000
2020-02-05,1.490000
2020-02-06,1.510000
2020-02-07,1.490000
2020-02-10,1.450000
2020-02-11,1.480000
2020-02-12,1.490000
2020-02-13,1.480000
2020-02-14,1.490000
2020-02-17,
2020-02-18,1.470000
2020-02-19,1.470000
2020-02-20,1.460000
2020-02-21,1.430000
2020-02-24,1.350000
2020-02-25,1.300000
2020-02-26,1.260000
2020-02-27,1.180000
2020-02-28,0.970000
2020-03-02,0.890000
2020-03-03,0.730000
2020-03-04,0.590000
2020-03-05,0.480000
2020-03-06,0.390000
2020-03-09,0.310000
2020-03-10,0.430000
2020-03-11,0.400000
2020-03-12,0.390000
2020-03-13,0.380000
2020-03-16,0.290000
2020-03-17,0.300000
2020-03-18,0.210000
2020-03-19,0.200000
2020-03-20,0.150000
2020-03-23,0.170000
2020-03-24,0.250000
2020-03-25,0.190000
2020-03-26,0.130000
2020-03-27,0.110000
2020-03-30,0.140000
2020-03-31,0.170000
2020-04-01,0.160000
2020-04-02,0.140000
2020-04-03,0.150000
2020-04-06,0.200000
2020-04-07,0.200000
2020-04-08,0.230000
2020-04-09,0.250000
2020-04-10,
2020-04-13,0.270000
2020-04-14,0.250000
2020-04-15,0.190000
2020-04-16,0.170000
2020-04-17,0.160000
2020-04-20,0.150000
2020-04-21,0.170000
2020-04-22,0.160000
2020-04-23,0.170000
2020-04-24,0.180000
2020-04-27,0.170000
2020-04-28,0.160000
2020-04-29,0.180000
2020-04-30,0.160000
2020-05-01,0.170000
2020-05-04,0.160000
2020-05-05,0.160000
2020-05-06,0.160000
2020-05-07,0.150000
2020-05-08,0.150000
2020-05-11,0.160000
2020-05-12,0.160000
2020-05-13,0.150000
2020-05-14,0.150000
2020-05-15,0.150000
2020-05-18,0.170000
2020-05-19,0.160000
