Date,Adj Close,Close,High,Low,Open,Volume
2022-01-03,451.875122,477.709991,477.850006,473.850006,476.299988,72668200
2022-01-04,451.723877,477.549988,479.980011,475.579987,479.220001,71178700
2022-01-05,443.049652,468.380005,477.980011,468.279999,477.160004,104538900
2022-01-06,442.633514,467.940002,470.820007,465.429993,467.890015,86858900
2022-01-07,440.883606,466.089996,469.200012,464.649994,467.950012,85111600
2022-01-10,440.334930,465.510010,465.739990,456.600006,462.700012,119362000
2022-01-11,444.345642,469.750000,469.850006,462.049988,465.230011,74303100
2022-01-12,445.546936,471.019989,473.200012,468.940002,471.589996,67605400
2022-01-13,439.407898,464.529999,472.880005,463.440002,472.190002,91173100
2022-01-14,439.587646,464.720001,465.089996,459.899994,461.190002,95890900
2022-01-18,431.802765,456.489990,459.959991,455.309998,459.739990,109709100
2022-01-19,427.319092,451.750000,459.609985,451.459991,458.130005,109357600
2022-01-20,422.589447,446.750000,458.739990,444.500000,453.750000,122379700
2022-01-21,414.293823,437.980011,448.059998,437.950012,445.559998,202271200
2022-01-24,416.053192,439.839996,440.380005,420.760010,432.029999,251783900
2022-01-25,410.973633,434.470001,439.720001,427.149994,433.059998,167997300
2022-01-26,409.942627,433.380005,444.040009,428.859985,440.720001,186391100
2022-01-27,407.918274,431.239990,441.589996,429.450012,438.260010,149878300
2022-01-28,418.049103,441.950012,442.000000,427.820007,432.679993,164457400
2022-01-31,425.578583,449.910004,450.279999,439.809998,441.239990,152251400
2022-02-01,428.454224,452.950012,453.630005,446.940002,450.679993,123155400
2022-02-02,432.616241,457.350006,458.119995,453.049988,455.500000,117361000
2022-02-03,422.447601,446.600006,452.970001,445.709991,450.950012,118024400
2022-02-04,424.434021,448.700012,452.779999,443.829987,446.350006,118454400
2022-02-07,423.071899,447.260010,450.989990,445.850006,449.510010,84472900
2022-02-08,426.552826,450.940002,451.920013,445.220001,446.730011,81012000
2022-02-09,432.795929,457.540009,457.880005,455.010010,455.220001,92589900
2022-02-10,425.020508,449.320007,457.709991,447.200012,451.339996,140103700
2022-02-11,416.639679,440.459991,451.609985,438.940002,449.410004,153214600
2022-02-14,415.277557,439.019989,441.600006,435.339996,439.920013,123006300
2022-02-15,421.974731,446.100006,446.279999,443.179993,443.730011,88482700
2022-02-16,422.447601,446.600006,448.059998,441.940002,443.929993,84863600
2022-02-17,413.423492,437.059998,446.570007,436.420013,443.220001,102259100
