Date,Adj Close,Close,High,Low,Open,Volume
2024-01-02,190.720001,190.720001,191.889999,190.500000,191.440002,6025600
2024-01-03,189.130005,189.130005,189.860001,188.160004,188.770004,8661600
2024-01-04,189.320007,189.320007,189.750000,188.690002,189.080002,4416700
2024-01-05,189.350006,189.350006,191.259995,189.080002,189.679993,7481900
2024-01-08,187.869995,187.869995,188.740005,187.110001,187.210007,6215000
2024-01-09,187.929993,187.929993,188.779999,187.729996,188.679993,4437300
2024-01-10,187.500000,187.500000,188.440002,187.210007,188.139999,4504700
2024-01-11,187.869995,187.869995,188.550003,186.559998,188.020004,6831100
2024-01-12,189.710007,189.710007,191.080002,189.160004,190.669998,6833700
2024-01-16,187.910004,187.910004,189.259995,187.539993,189.149994,6548100
2024-01-17,185.839996,185.839996,187.419998,185.449997,187.309998,8643200
2024-01-18,187.369995,187.369995,187.399994,186.300003,186.360001,4685200
2024-01-19,187.929993,187.929993,188.300003,187.440002,188.259995,5719700
2024-01-22,187.220001,187.220001,187.759995,186.850006,187.229996,4397500
2024-01-23,187.949997,187.949997,188.149994,187.279999,187.449997,5040800
2024-01-24,186.399994,186.399994,188.369995,186.320007,188.330002,6085400
2024-01-25,187.139999,187.139999,187.639999,186.460007,187.339996,4651000
2024-01-26,187.009995,187.009995,187.380005,186.759995,187.270004,5064800
2024-01-29,188.330002,188.330002,188.539993,187.190002,188.309998,5629700
2024-01-30,188.589996,188.589996,189.830002,187.979996,189.699997,4976500
2024-01-31,188.449997,188.449997,190.460007,188.130005,189.369995,7886100
2024-02-01,190.410004,190.410004,191.360001,188.990005,189.710007,10278100
2024-02-02,188.610001,188.610001,188.869995,187.850006,188.070007,7337600
2024-02-05,187.570007,187.570007,187.820007,186.699997,186.880005,5436100
2024-02-06,188.550003,188.550003,188.850006,187.740005,187.940002,4866100
2024-02-07,188.500000,188.500000,189.389999,188.279999,188.449997,6276900
2024-02-08,188.330002,188.330002,188.529999,187.820007,187.910004,3873300
2024-02-09,187.600006,187.600006,187.770004,187.139999,187.559998,4412600
2024-02-12,187.110001,187.110001,187.270004,186.360001,186.600006,4706300
2024-02-13,184.529999,184.529999,185.380005,184.330002,185.350006,9525800
2024-02-14,184.419998,184.419998,184.880005,183.779999,184.270004,7031600
2024-02-15,185.660004,185.660004,186.020004,185.100006,185.600006,6228900
2024-02-16,186.339996,186.339996,186.669998,184.839996,185.080002,6518500
2024-02-20,187.470001,187.470001,188.029999,187.399994,187.960007,5531200
2024-02-21,187.479996,187.479996,188.039993,187.100006,187.880005,5789200
2024-02-22,187.559998,187.559998,187.639999,187.050003,187.559998,4550800
2024-02-23,188.619995,188.619995,189.179993,187.460007,187.559998,6827300
2024-02-26,188.199997,188.199997,188.360001,187.529999,187.789993,4491900
2024-02-27,188.000000,188.000000,188.720001,187.880005,188.580002,5165400
2024-02-28,188.339996,188.339996,188.520004,188.029999,188.339996,2824100
2024-02-29,189.309998,189.309998,189.919998,189.229996,189.639999,6848600
2024-03-01,192.889999,192.889999,193.399994,189.440002,190.270004,13411000
2024-03-04,196.009995,196.009995,196.330002,193.880005,194.149994,12216300
2024-03-05,197.190002,197.190002,198.139999,196.649994,197.440002,9672200
2024-03-06,198.809998,198.809998,199.300003,197.440002,198.080002,10459300
2024-03-07,199.940002,199.940002,200.110001,198.910004,199.539993,8403700
2024-03-08,201.630005,201.630005,203.300003,200.449997,200.889999,13540100
2024-03-11,202.000000,202.000000,202.410004,201.460007,201.710007,7329600
2024-03-12,199.789993,199.789993,200.630005,199.160004,200.419998,9436600
2024-03-13,201.190002,201.190002,201.860001,200.350006,200.440002,5930000
2024-03-14,200.350006,200.350006,200.470001,199.339996,200.369995,6865000
2024-03-15,199.710007,199.710007,200.630005,199.570007,199.940002,4556700
2024-03-18,200.029999,200.029999,200.149994,199.509995,199.660004,7206800
2024-03-19,199.800003,199.800003,199.809998,198.940002,199.619995,4657500
2024-03-20,202.179993,202.179993,202.660004,199.119995,199.160004,9593800
2024-03-21,201.970001,201.970001,203.919998,200.600006,203.880005,7396500
2024-03-22,200.350006,200.350006,201.860001,199.720001,201.320007,6918500
2024-03-25,200.990005,200.990005,201.949997,200.970001,201.190002,4034800
2024-03-26,201.639999,201.639999,202.759995,201.070007,202.649994,5752700
2024-03-27,203.100006,203.100006,203.220001,202.320007,202.320007,6041000
2024-03-28,205.720001,205.720001,206.050003,203.869995,204.539993,9194500
2024-04-01,207.820007,207.820007,208.729996,206.289993,208.679993,13677100
2024-04-02,210.889999,210.889999,211.029999,208.360001,209.070007,13421100
2024-04-03,212.740005,212.740005,212.830002,210.300003,210.570007,11416200
2024-04-04,211.520004,211.520004,213.449997,211.020004,212.000000,12307300
2024-04-05,215.139999,215.139999,215.740005,212.220001,212.490005,13382700
2024-04-08,216.479996,216.479996,216.809998,214.610001,215.979996,10331400
2024-04-09,217.669998,217.669998,218.860001,216.449997,217.809998,13069900
2024-04-10,215.610001,215.610001,217.779999,214.679993,215.369995,13317500
2024-04-11,219.800003,219.800003,219.839996,215.889999,216.850006,11415200
2024-04-12,216.889999,216.889999,225.089996,216.020004,221.869995,30898800
2024-04-15,220.949997,220.949997,221.029999,215.160004,217.940002,13239000
2024-04-16,221.220001,221.220001,221.990005,218.779999,220.179993,10746100
2024-04-17,219.589996,219.589996,221.759995,218.520004,221.050003,11521100
2024-04-18,220.339996,220.339996,221.460007,219.309998,221.309998,6496900
2024-04-19,221.029999,221.029999,222.360001,220.080002,220.490005,8689000
2024-04-22,215.570007,215.570007,216.960007,215.139999,216.350006,13404300
2024-04-23,215.039993,215.039993,215.860001,213.869995,213.960007,10730300
2024-04-24,214.639999,214.639999,216.350006,214.360001,214.759995,5741100
2024-04-25,215.919998,215.919998,217.050003,214.339996,214.470001,6606500
2024-04-26,216.619995,216.619995,217.070007,215.529999,216.770004,6268500
2024-04-29,216.179993,216.179993,217.220001,215.250000,216.020004,6409900
2024-04-30,211.869995,211.869995,214.130005,211.800003,213.380005,11248600
