Date,Adj Close,Close,High,Low,Open,Volume
2023-01-03,89.872360,101.459999,102.339996,100.839996,102.199997,25313200
2023-01-04,91.103607,102.849998,103.480003,102.209999,103.220001,21678200
2023-01-05,91.484497,103.279999,103.290001,101.779999,101.870003,14771100
2023-01-06,93.167511,105.180000,105.300003,102.639999,102.699997,27473700
2023-01-09,93.663559,105.739998,105.930000,104.269997,104.410004,21472200
2023-01-10,92.113419,103.989998,104.820000,103.500000,104.529999,20545200
2023-01-11,93.610390,105.680000,105.720001,104.699997,104.970001,18794000
2023-01-12,95.452850,107.760002,107.809998,104.559998,105.820000,32029600
2023-01-13,94.558189,106.750000,107.800003,106.379997,107.099998,17750800
2023-01-17,93.947006,106.059998,106.660004,105.650002,105.669998,13911700
2023-01-18,96.223473,108.629997,108.769997,107.120003,108.459999,35497200
2023-01-19,95.621162,107.949997,108.370003,107.440002,108.099998,17194700
2023-01-20,94.071022,106.199997,107.239998,106.110001,106.959999,22754100
2023-01-23,93.628113,105.699997,106.199997,105.489998,105.570000,12961500
2023-01-24,94.974518,107.220001,107.449997,105.389999,106.120003,16417200
2023-01-25,95.204834,107.480003,107.910004,106.639999,107.370003,11906500
2023-01-26,94.761940,106.980003,107.650002,106.489998,107.139999,15549400
2023-01-27,94.522774,106.709999,106.959999,106.110001,106.190002,11845500
2023-01-30,94.177292,106.320000,107.160004,106.190002,106.459999,11459700
2023-01-31,94.930222,107.169998,107.279999,105.870003,106.980003,13705300
2023-02-01,96.071396,108.180000,108.589996,106.419998,107.550003,25305800
2023-02-02,96.195724,108.320000,109.349998,108.089996,108.919998,19548400
2023-02-03,94.757050,106.699997,107.110001,106.080002,106.769997,20619500
2023-02-06,94.055496,105.910004,106.309998,105.680000,105.750000,15182400
2023-02-07,93.300629,105.059998,106.230003,105.000000,105.330002,18290300
2023-02-08,93.744659,105.559998,105.580002,104.389999,105.040001,13530700
2023-02-09,92.856575,104.559998,106.620003,104.389999,106.470001,20469900
2023-02-10,91.817543,103.389999,104.440002,103.120003,104.400002,16598300
2023-02-13,92.590149,104.260002,104.419998,103.580002,103.709999,13134300
2023-02-14,92.377029,104.019997,104.830002,103.139999,104.199997,15440300
2023-02-15,91.515587,103.050003,103.949997,102.500000,103.550003,15246900
2023-02-16,90.219017,101.589996,102.220001,101.330002,102.070000,19267300
2023-02-17,90.920601,102.379997,102.379997,100.970001,101.099998,19560900
2023-02-21,89.153336,100.389999,101.199997,100.279999,101.010002,22728000
2023-02-22,89.970352,101.309998,101.690002,100.949997,100.989998,15165400
2023-02-23,90.849556,102.300003,102.589996,101.470001,101.540001,15829100
2023-02-24,89.668419,100.970001,101.800003,100.559998,101.440002,21403600
2023-02-27,89.917091,101.250000,101.699997,100.910004,101.290001,14209200
2023-02-28,90.325577,101.709999,101.720001,100.279999,100.570000,14955700
2023-03-01,89.355217,100.370003,101.029999,99.959999,100.820000,19000000
2023-03-02,88.562889,99.480003,99.650002,98.879997,99.059998,23763600
2023-03-03,90.708397,101.889999,101.900002,100.570000,100.930000,30877300
2023-03-06,90.005081,101.099998,102.339996,100.989998,102.220001,16631900
2023-03-07,90.557076,101.720001,102.370003,100.879997,101.459999,23096500
2023-03-08,90.646080,101.820000,102.970001,101.419998,102.400002,20252400
2023-03-09,90.868614,102.070000,102.519997,101.330002,101.550003,21550400
