Date,DGS5
2021-01-01,
2021-01-04,0.360000
2021-01-05,0.380000
2021-01-06,0.430000
2021-01-07,0.460000
2021-01-08,0.490000
2021-01-11,0.500000
2021-01-12,0.500000
2021-01-13,0.480000
2021-01-14,0.490000
2021-01-15,0.460000
2021-01-18,
2021-01-19,0.450000
2021-01-20,0.450000
2021-01-21,0.450000
2021-01-22,0.440000
2021-01-25,0.420000
2021-01-26,0.420000
2021-01-27,0.410000
2021-01-28,0.420000
2021-01-29,0.450000
2021-02-01,0.420000
2021-02-02,0.450000
2021-02-03,0.460000
2021-02-04,0.460000
2021-02-05,0.470000
2021-02-08,0.480000
2021-02-09,0.480000
2021-02-10,0.460000
2021-02-11,0.460000
2021-02-12,0.500000
2021-02-15,
2021-02-16,0.570000
2021-02-17,0.570000
2021-02-18,0.560000
2021-02-19,0.590000
2021-02-22,0.610000
2021-02-23,0.590000
2021-02-24,0.620000
2021-02-25,0.810000
2021-02-26,0.750000
2021-03-01,0.710000
2021-03-02,0.670000
2021-03-03,0.730000
2021-03-04,0.770000
2021-03-05,0.790000
2021-03-08,0.860000
2021-03-09,0.830000
2021-03-10,0.800000
2021-03-11,0.780000
2021-03-12,0.850000
2021-03-15,0.840000
2021-03-16,0.830000
2021-03-17,0.800000
2021-03-18,0.860000
2021-03-19,0.900000
2021-03-22,0.870000
2021-03-23,0.830000
2021-03-24,0.830000
2021-03-25,0.820000
2021-03-26,0.850000
2021-03-29,0.890000
2021-03-30,0.900000
2021-03-31,0.920000
2021-04-01,0.900000
2021-04-02,0.970000
2021-04-05,0.940000
2021-04-06,0.880000
2021-04-07,0.870000
2021-04-08,0.850000
2021-04-09,0.870000
2021-04-12,0.890000
2021-04-13,0.850000
2021-04-14,0.870000
2021-04-15,0.810000
2021-04-16,0.840000
2021-04-19,0.850000
2021-04-20,0.810000
2021-04-21,0.810000
2021-04-22,0.810000
2021-04-23,0.830000
2021-04-26,0.850000
2021-04-27,0.880000
2021-04-28,0.860000
2021-04-29,0.860000
2021-04-30,0.860000
2021-05-03,0.840000
2021-05-04,0.820000
2021-05-05,0.800000
2021-05-06,0.810000
2021-05-07,0.770000
2021-05-10,0.800000
2021-05-11,0.800000
2021-05-12,0.870000
2021-05-13,0.840000
2021-05-14,0.820000
2021-05-17,0.840000
2021-05-18,0.830000
2021-05-19,0.870000
2021-05-20,0.830000
2021-05-21,0.840000
2021-05-24,0.820000
2021-05-25,0.790000
2021-05-26,0.800000
2021-05-27,0.810000
2021-05-28,0.790000
2021-05-31,
2021-06-01,0.810000
2021-06-02,0.800000
2021-06-03,0.840000
2021-06-04,0.780000
2021-06-07,0.790000
2021-06-08,0.770000
2021-06-09,0.750000
2021-06-10,0.730000
2021-06-11,0.760000
2021-06-14,0.800000
2021-06-15,0.790000
2021-06-16,0.890000
2021-06-17,0.900000
2021-06-18,0.890000
2021-06-21,0.900000
2021-06-22,0.870000
2021-06-23,0.900000
2021-06-24,0.900000
2021-06-25,0.920000
2021-06-28,0.900000
2021-06-29,0.890000
2021-06-30,0.870000
2021-07-01,0.890000
2021-07-02,0.860000
2021-07-05,
2021-07-06,0.810000
2021-07-07,0.790000
2021-07-08,0.740000
2021-07-09,0.790000
2021-07-12,0.810000
2021-07-13,0.850000
2021-07-14,0.800000
2021-07-15,0.780000
2021-07-16,0.790000
2021-07-19,0.700000
2021-07-20,0.690000
2021-07-21,0.740000
2021-07-22,0.710000
2021-07-23,0.720000
2021-07-26,0.730000
2021-07-27,0.710000
2021-07-28,0.720000
2021-07-29,0.730000
2021-07-30,0.690000
2021-08-02,0.660000
2021-08-03,0.650000
2021-08-04,0.670000
2021-08-05,0.720000
2021-08-06,0.770000
2021-08-09,0.790000
2021-08-10,0.820000
2021-08-11,0.810000
2021-08-12,0.830000
2021-08-13,0.790000
2021-08-16,0.750000
2021-08-17,0.770000
2021-08-18,0.790000
2021-08-19,0.780000
2021-08-20,0.800000
2021-08-23,0.780000
2021-08-24,0.800000
2021-08-25,0.840000
2021-08-26,0.840000
2021-08-27,0.790000
2021-08-30,0.770000
2021-08-31,0.770000
2021-09-01,0.780000
2021-09-02,0.780000
2021-09-03,0.780000
2021-09-06,
2021-09-07,0.820000
2021-09-08,0.810000
2021-09-09,0.790000
2021-09-10,0.820000
2021-09-13,0.810000
2021-09-14,0.790000
2021-09-15,0.810000
2021-09-16,0.840000
2021-09-17,0.880000
2021-09-20,0.830000
2021-09-21,0.840000
2021-09-22,0.860000
2021-09-23,0.940000
2021-09-24,0.970000
2021-09-27,0.980000
2021-09-28,1.020000
2021-09-29,1.010000
2021-09-30,0.980000
2021-10-01,0.930000
2021-10-04,0.950000
2021-10-05,0.980000
2021-10-06,0.990000
2021-10-07,1.020000
2021-10-08,1.050000
2021-10-11,
2021-10-12,1.080000
2021-10-13,1.090000
2021-10-14,1.050000
2021-10-15,1.130000
2021-10-18,1.160000
2021-10-19,1.170000
2021-10-20,1.160000
2021-10-21,1.230000
2021-10-22,1.220000
2021-10-25,1.190000
2021-10-26,1.200000
2021-10-27,1.160000
2021-10-28,1.180000
2021-10-29,1.180000
2021-11-01,1.200000
2021-11-02,1.150000
2021-11-03,1.190000
2021-11-04,1.100000
2021-11-05,1.040000
2021-11-08,1.130000
2021-11-09,1.080000
2021-11-10,1.230000
2021-11-11,
2021-11-12,1.240000
2021-11-15,1.260000
2021-11-16,1.270000
2021-11-17,1.240000
2021-11-18,1.220000
2021-11-19,1.220000
2021-11-22,1.330000
2021-11-23,1.330000
2021-11-24,1.340000
2021-11-25,
2021-11-26,1.160000
2021-11-29,1.180000
2021-11-30,1.140000
2021-12-01,1.150000
2021-12-02,1.210000
2021-12-03,1.130000
2021-12-06,1.210000
2021-12-07,1.260000
2021-12-08,1.270000
2021-12-09,1.260000
2021-12-10,1.250000
2021-12-13,1.210000
2021-12-14,1.230000
2021-12-15,1.260000
2021-12-16,1.190000
2021-12-17,1.180000
2021-12-20,1.170000
2021-12-21,1.240000
2021-12-22,1.230000
2021-12-23,1.250000
2021-12-24,
2021-12-27,1.260000
2021-12-28,1.270000
2021-12-29,1.290000
2021-12-30,1.270000
2021-12-31,1.260000
