Date,Adj Close,Close,High,Low,Open,Volume
2025-01-02,83.560860,87.570000,88.120003,87.209999,87.800003,27841300
2025-01-03,83.293655,87.290001,87.879997,87.180000,87.720001,21962200
2025-01-06,82.921524,86.900002,87.230003,86.669998,87.050003,30231500
2025-01-07,81.986397,85.919998,86.769997,85.790001,86.599998,41757200
2025-01-08,82.091339,86.029999,86.199997,85.339996,85.470001,44590800
2025-01-10,81.547462,85.459999,85.849998,85.160004,85.279999,47115800
2025-01-13,81.518837,85.430000,85.660004,85.040001,85.529999,33258900
2025-01-14,81.385246,85.290001,85.360001,84.889999,85.230003,33412900
2025-01-15,82.787941,86.760002,86.980003,86.400002,86.699997,54120700
2025-01-16,83.055130,87.040001,87.400002,86.279999,86.639999,34651100
2025-01-17,83.198257,87.190002,87.480003,87.040001,87.430000,29875600
2025-01-21,83.942551,87.970001,88.169998,87.629997,87.889999,30548600
2025-01-22,83.503601,87.510002,87.980003,87.320000,87.870003,25278400
2025-01-23,82.854744,86.830002,86.989998,86.529999,86.639999,31949000
2025-01-24,83.226891,87.220001,87.279999,86.599998,86.720001,21110400
2025-01-27,84.209709,88.250000,88.430000,87.849998,88.160004,42864200
2025-01-28,84.152466,88.190002,88.199997,87.660004,87.839996,25519100
2025-01-29,83.980713,88.010002,88.620003,87.629997,88.430000,25342800
2025-01-30,84.295601,88.339996,88.709999,88.169998,88.410004,25094900
2025-01-31,83.742157,87.760002,88.660004,87.430000,88.379997,48790100
2025-02-03,84.423988,88.160004,89.099998,87.800003,88.580002,70657200
2025-02-04,84.682541,88.430000,88.449997,87.480003,87.550003,33414000
2025-02-05,86.080666,89.889999,90.180000,89.389999,89.449997,48331200
2025-02-06,86.042366,89.849998,90.150002,89.550003,89.860001,22509900
2025-02-07,85.486954,89.269997,89.449997,88.940002,89.239998,31171200
2025-02-10,85.228401,89.000000,89.529999,88.849998,89.260002,22736100
2025-02-11,84.682541,88.430000,88.680000,88.379997,88.529999,21513000
2025-02-12,83.533401,87.230003,87.599998,86.860001,87.290001,48536200
2025-02-13,84.921944,88.680000,88.889999,88.070000,88.089996,42718100
2025-02-14,85.372040,89.150002,89.680000,89.120003,89.379997,27460700
2025-02-18,84.366524,88.099998,88.839996,88.040001,88.540001,29429200
2025-02-19,84.471870,88.209999,88.449997,87.889999,87.949997,20584300
2025-02-20,84.787880,88.540001,88.760002,88.449997,88.449997,27913400
2025-02-21,85.812538,89.610001,89.930000,88.820000,88.870003,46912300
2025-02-24,86.061523,89.870003,90.059998,89.260002,89.330002,26218000
2025-02-25,87.545837,91.419998,91.500000,90.800003,90.970001,50125100
2025-02-26,88.062958,91.959999,92.059998,91.199997,91.419998,32220200
2025-02-27,87.440506,91.309998,91.790001,91.139999,91.309998,53373600
2025-02-28,88.513039,92.430000,92.480003,91.470001,91.849998,49388600
2025-03-03,88.926102,92.570000,92.709999,91.370003,91.410004,42904200
2025-03-04,87.830986,91.430000,92.790001,91.269997,92.440002,56722000
2025-03-05,87.129715,90.699997,91.800003,90.610001,91.559998,50215900
2025-03-06,86.841530,90.400002,90.800003,89.730003,90.480003,42827500
2025-03-07,86.562943,90.110001,91.160004,89.989998,91.139999,36903600
2025-03-10,87.465942,91.050003,91.629997,90.910004,91.080002,41440800
2025-03-11,86.841530,90.400002,91.489998,90.139999,90.970001,40555700
2025-03-12,86.322784,89.860001,90.379997,89.779999,90.000000,32734600
2025-03-13,87.081703,90.650002,90.709999,89.379997,89.580002,38675400
2025-03-14,86.620590,90.169998,90.410004,89.860001,90.010002,24658000
2025-03-17,87.052872,90.620003,91.180000,90.379997,90.800003,26700300
2025-03-18,87.139320,90.709999,91.019997,90.120003,90.139999,23654700
2025-03-19,87.590828,91.180000,91.220001,90.379997,90.680000,31378700
2025-03-20,87.648453,91.239998,92.239998,91.160004,92.199997,35645800
2025-03-21,87.129715,90.699997,91.440002,90.620003,91.330002,29192100
2025-03-24,86.236320,89.769997,90.260002,89.699997,90.199997,27985600
2025-03-25,86.226723,89.760002,90.080002,89.510002,89.570000,22333800
2025-03-26,85.659943,89.169998,89.599998,89.089996,89.389999,25095600
2025-03-27,85.410194,88.910004,89.029999,88.629997,88.849998,23674500
2025-03-28,86.591759,90.139999,90.339996,89.809998,89.879997,39869400
2025-03-31,87.446739,91.029999,91.339996,90.360001,91.230003,38824300
2025-04-01,88.204498,91.489998,91.910004,91.209999,91.250000,39800100
2025-04-02,88.146660,91.430000,92.370003,90.660004,92.370003,43488400
2025-04-03,88.551559,91.849998,92.730003,91.839996,92.519997,57467400
2025-04-04,89.515656,92.849998,94.089996,92.820000,93.650002,92794200
2025-04-07,86.816223,90.050003,92.190002,89.800003,91.879997,124987600
2025-04-08,85.177269,88.349998,90.199997,88.220001,89.279999,73861900
2025-04-09,85.678596,88.870003,88.910004,85.889999,87.269997,131353500
2025-04-10,83.316574,86.419998,88.180000,86.349998,87.739998,78592000
2025-04-11,83.769691,86.889999,87.300003,85.000000,85.870003,94814100
