Date,Adj Close,Close,High,Low,Open,Volume
2025-01-02,17.930000,17.930000,19.500000,16.959999,17.209999,0
2025-01-03,16.129999,16.129999,17.940001,16.110001,17.660000,0
2025-01-06,16.040001,16.040001,16.870001,15.710000,16.770000,0
2025-01-07,17.820000,17.820000,18.900000,15.790000,16.480000,0
2025-01-08,17.700001,17.700001,19.500000,17.370001,17.910000,0
2025-01-10,19.540001,19.540001,20.309999,18.049999,18.290001,0
2025-01-13,19.190001,19.190001,22.040001,19.150000,21.180000,0
2025-01-14,18.709999,18.709999,19.660000,18.240000,18.790001,0
2025-01-15,16.120001,16.120001,19.139999,15.960000,19.080000,0
2025-01-16,16.600000,16.600000,16.600000,15.640000,15.870000,0
2025-01-17,15.970000,15.970000,16.230000,15.530000,16.190001,0
2025-01-21,15.060000,15.060000,16.290001,14.930000,16.290001,0
2025-01-22,15.100000,15.100000,15.290000,14.590000,14.890000,0
2025-01-23,15.020000,15.020000,15.390000,14.590000,15.280000,0
2025-01-24,14.850000,14.850000,15.160000,14.580000,15.020000,0
2025-01-27,17.900000,17.900000,22.510000,17.570000,18.830000,0
2025-01-28,16.410000,16.410000,18.389999,16.250000,18.290001,0
2025-01-29,16.559999,16.559999,18.080000,16.170000,16.420000,0
2025-01-30,15.840000,15.840000,16.420000,15.320000,15.930000,0
2025-01-31,16.430000,16.430000,17.090000,14.900000,15.450000,0
2025-02-03,18.620001,18.620001,20.420000,17.660000,20.360001,0
2025-02-04,17.209999,17.209999,19.110001,16.780001,18.780001,0
2025-02-05,15.770000,15.770000,17.750000,15.770000,17.540001,0
2025-02-06,15.500000,15.500000,16.150000,14.990000,15.880000,0
2025-02-07,16.540001,16.540001,16.660000,14.790000,15.380000,0
2025-02-10,15.810000,15.810000,16.610001,15.700000,16.580000,0
2025-02-11,16.020000,16.020000,16.420000,15.750000,16.129999,0
2025-02-12,15.890000,15.890000,17.180000,15.640000,15.910000,0
2025-02-13,15.100000,15.100000,16.330000,14.980000,15.970000,0
2025-02-14,14.770000,14.770000,15.420000,14.740000,15.080000,0
2025-02-18,15.350000,15.350000,16.030001,15.350000,15.570000,0
2025-02-19,15.270000,15.270000,15.960000,15.050000,15.140000,0
2025-02-20,15.660000,15.660000,16.629999,15.120000,15.610000,0
2025-02-21,18.209999,18.209999,19.030001,15.280000,15.630000,0
2025-02-24,18.980000,18.980000,20.240000,17.309999,18.080000,0
2025-02-25,19.430000,19.430000,21.480000,18.850000,19.090000,0
2025-02-26,19.100000,19.100000,20.059999,17.830000,18.959999,0
2025-02-27,21.129999,21.129999,21.469999,17.670000,18.250000,0
2025-02-28,19.629999,19.629999,22.400000,19.049999,21.209999,0
2025-03-03,22.780001,22.780001,24.309999,19.250000,19.830000,0
2025-03-04,23.510000,23.510000,26.350000,21.709999,22.959999,0
2025-03-05,21.930000,21.930000,24.840000,21.370001,23.030001,0
2025-03-06,24.870001,24.870001,25.920000,22.389999,22.600000,0
2025-03-07,23.370001,23.370001,26.559999,23.090000,24.850000,0
2025-03-10,27.860001,27.860001,29.559999,24.680000,24.700001,0
2025-03-11,26.920000,26.920000,29.570000,26.180000,27.940001,0
