Date,DGS30
2020-01-01,2.330000
2020-01-02,2.330000
2020-01-03,2.260000
2020-01-06,2.280000
2020-01-07,2.310000
2020-01-08,2.350000
2020-01-09,2.380000
2020-01-10,2.280000
2020-01-13,2.300000
2020-01-14,2.270000
2020-01-15,2.230000
2020-01-16,2.260000
2020-01-17,2.290000
2020-01-20,2.230000
2020-01-21,2.230000
2020-01-22,2.220000
2020-01-23,2.180000
2020-01-24,2.140000
2020-01-27,2.050000
2020-01-28,2.100000
2020-01-29,2.050000
2020-01-30,2.040000
2020-01-31,1.990000
2020-02-03,2.010000
2020-02-04,2.080000
2020-02-05,2.140000
2020-02-06,2.110000
2020-02-07,2.050000
2020-02-10,2.030000
2020-02-11,2.050000
2020-02-12,2.090000
2020-02-13,2.070000
2020-02-14,2.040000
2020-02-17,2.000000
2020-02-18,2.000000
2020-02-19,2.010000
2020-02-20,1.970000
2020-02-21,1.900000
2020-02-24,1.840000
2020-02-25,1.800000
2020-02-26,1.810000
2020-02-27,1.790000
2020-02-28,1.650000
2020-03-02,1.660000
2020-03-03,1.640000
2020-03-04,1.670000
2020-03-05,1.560000
2020-03-06,1.250000
2020-03-09,0.990000
2020-03-10,1.280000
2020-03-11,1.300000
2020-03-12,1.490000
2020-03-13,1.560000
2020-03-16,1.340000
2020-03-17,1.630000
2020-03-18,1.770000
2020-03-19,1.780000
2020-03-20,1.550000
2020-03-23,1.330000
2020-03-24,1.390000
2020-03-25,1.450000
2020-03-26,1.420000
2020-03-27,1.290000
2020-03-30,1.310000
2020-03-31,1.350000
2020-04-01,1.270000
2020-04-02,1.260000
2020-04-03,1.240000
2020-04-06,1.270000
2020-04-07,1.320000
2020-04-08,1.370000
2020-04-09,1.350000
2020-04-10,1.390000
2020-04-13,1.390000
2020-04-14,1.410000
2020-04-15,1.270000
2020-04-16,1.210000
2020-04-17,1.270000
2020-04-20,1.230000
2020-04-21,1.170000
2020-04-22,1.220000
2020-04-23,1.180000
2020-04-24,1.170000
2020-04-27,1.250000
2020-04-28,1.200000
2020-04-29,1.240000
2020-04-30,1.280000
2020-05-01,1.270000
2020-05-04,1.290000
2020-05-05,1.320000
2020-05-06,1.410000
2020-05-07,1.310000
2020-05-08,1.390000
2020-05-11,1.430000
2020-05-12,1.380000
2020-05-13,1.350000
2020-05-14,1.300000
2020-05-15,1.320000
2020-05-18,1.440000
2020-05-19,1.430000
2020-05-20,1.400000
2020-05-21,1.400000
2020-05-22,1.370000
2020-05-25,1.430000
2020-05-26,1.430000
2020-05-27,1.440000
2020-05-28,1.470000
2020-05-29,1.410000
2020-06-01,1.460000
2020-06-02,1.480000
2020-06-03,1.560000
2020-06-04,1.610000
2020-06-05,1.680000
2020-06-08,1.650000
2020-06-09,1.590000
2020-06-10,1.530000
2020-06-11,1.410000
2020-06-12,1.450000
2020-06-15,1.450000
2020-06-16,1.540000
2020-06-17,1.520000
2020-06-18,1.470000
2020-06-19,1.470000
2020-06-22,1.460000
2020-06-23,1.490000
2020-06-24,1.440000
2020-06-25,1.430000
2020-06-26,1.370000
2020-06-29,1.390000
2020-06-30,1.410000
2020-07-01,1.430000
2020-07-02,1.430000
2020-07-03,1.450000
2020-07-06,1.450000
2020-07-07,1.380000
2020-07-08,1.390000
2020-07-09,1.320000
2020-07-10,1.330000
2020-07-13,1.330000
2020-07-14,1.300000
2020-07-15,1.330000
2020-07-16,1.310000
2020-07-17,1.330000
2020-07-20,1.320000
2020-07-21,1.310000
2020-07-22,1.290000
2020-07-23,1.240000
2020-07-24,1.230000
2020-07-27,1.250000
2020-07-28,1.220000
2020-07-29,1.240000
2020-07-30,1.200000
2020-07-31,1.200000
2020-08-03,1.230000
2020-08-04,1.190000
2020-08-05,1.220000
2020-08-06,1.200000
2020-08-07,1.230000
2020-08-10,1.250000
2020-08-11,1.320000
2020-08-12,1.370000
2020-08-13,1.420000
2020-08-14,1.450000
2020-08-17,1.430000
2020-08-18,1.400000
2020-08-19,1.420000
2020-08-20,1.380000
2020-08-21,1.350000
2020-08-24,1.350000
2020-08-25,1.390000
2020-08-26,1.410000
2020-08-27,1.500000
2020-08-28,1.520000
2020-08-31,1.490000
2020-09-01,1.430000
2020-09-02,1.380000
2020-09-03,1.340000
2020-09-04,1.460000
2020-09-07,1.430000
2020-09-08,1.430000
2020-09-09,1.450000
2020-09-10,1.430000
2020-09-11,1.420000
2020-09-14,1.420000
2020-09-15,1.430000
2020-09-16,1.450000
2020-09-17,1.430000
2020-09-18,1.450000
2020-09-21,1.430000
2020-09-22,1.420000
2020-09-23,1.420000
2020-09-24,1.400000
2020-09-25,1.400000
