Date,Adj Close,Close,High,Low,Open,Volume
2024-01-02,90.107941,98.309998,98.650002,98.000000,98.230003,47797400
2024-01-03,90.483734,98.720001,98.849998,97.150002,97.379997,58159500
2024-01-04,89.108887,97.220001,97.639999,97.070000,97.419998,52604500
2024-01-05,88.256477,96.290001,97.680000,96.209999,96.500000,45894800
2024-01-08,89.127220,97.239998,97.379997,96.089996,96.230003,39485800
2024-01-09,88.558945,96.620003,97.169998,96.589996,96.639999,34374000
2024-01-10,88.146500,96.169998,97.050003,96.120003,96.919998,48227800
2024-01-11,88.641434,96.709999,96.830002,95.709999,96.169998,78858900
2024-01-12,88.467293,96.519997,97.269997,96.269997,96.779999,38883900
2024-01-16,86.909119,94.820000,95.790001,94.510002,95.620003,61716700
2024-01-17,86.771622,94.669998,95.000000,94.160004,94.599998,55506800
2024-01-18,85.965034,93.790001,94.580002,93.510002,94.459999,77339100
2024-01-19,86.240028,94.089996,94.169998,93.260002,93.709999,47030900
2024-01-22,86.753311,94.650002,95.080002,94.389999,94.820000,35756400
2024-01-23,86.065880,93.900002,93.989998,93.430000,93.889999,35786700
2024-01-24,85.561768,93.349998,94.540001,93.099998,94.510002,54574900
2024-01-25,86.120865,93.959999,94.220001,93.570000,94.000000,57019400
2024-01-26,85.955879,93.779999,94.070000,93.489998,93.930000,29276900
2024-01-29,86.945793,94.860001,95.169998,94.120003,94.309998,38243600
2024-01-30,87.734032,95.720001,95.839996,94.739998,95.480003,40151400
2024-01-31,88.595619,96.660004,96.910004,96.000000,96.220001,80646700
2024-02-01,90.333504,98.239998,98.669998,97.190002,97.419998,84291200
2024-02-02,88.338135,96.070000,96.620003,95.690002,96.269997,63823300
2024-02-05,86.554268,94.129997,94.849998,94.019997,94.629997,53827400
2024-02-06,87.400238,95.050003,95.150002,94.209999,94.239998,33411500
2024-02-07,86.977242,94.589996,95.230003,94.519997,94.570000,40120200
2024-02-08,86.471512,94.040001,94.300003,93.660004,94.019997,50087700
2024-02-09,86.296814,93.849998,94.010002,93.660004,93.760002,27951300
2024-02-12,86.397957,93.959999,94.139999,93.500000,93.900002,27890300
2024-02-13,84.917526,92.349998,93.059998,92.330002,92.860001,49768500
2024-02-14,85.349701,92.820000,93.050003,92.230003,92.300003,44191600
2024-02-15,85.791084,93.300003,93.720001,93.000000,93.559998,49598500
2024-02-16,85.294533,92.760002,92.849998,92.339996,92.480003,33116800
2024-02-20,85.368088,92.839996,93.190002,92.720001,92.790001,24469300
2024-02-21,84.761200,92.180000,92.900002,92.010002,92.830002,36343100
2024-02-22,85.174995,92.629997,92.760002,92.269997,92.330002,45190700
2024-02-23,86.315193,93.870003,94.000000,92.750000,92.750000,38406700
2024-02-26,86.057724,93.589996,94.029999,93.190002,94.000000,27855000
2024-02-27,85.450874,92.930000,93.470001,92.849998,93.239998,30242000
2024-02-28,85.993362,93.519997,93.599998,92.900002,93.080002,34574200
2024-02-29,86.600258,94.180000,94.300003,93.779999,93.820000,51038600
2024-03-01,87.139847,94.470001,94.510002,93.010002,93.440002,45832800
2024-03-04,86.789345,94.089996,94.160004,93.680000,93.699997,23864200
2024-03-05,88.025368,95.430000,95.680000,94.970001,95.230003,37721900
2024-03-06,88.541924,95.989998,96.169998,95.410004,95.489998,40571600
2024-03-07,88.458900,95.900002,96.400002,95.480003,96.360001,39075000
2024-03-08,88.302086,95.730003,96.050003,95.480003,95.800003,25023200
2024-03-11,88.255989,95.680000,96.010002,95.370003,95.959999,17787900
2024-03-12,87.518051,94.879997,95.209999,94.690002,95.040001,29566000
2024-03-13,87.093742,94.419998,94.739998,94.209999,94.500000,38270100
2024-03-14,85.756248,92.970001,93.750000,92.860001,93.730003,58365600
2024-03-15,85.728577,92.940002,93.190002,92.790001,93.059998,34997700
2024-03-18,85.470291,92.660004,92.989998,92.500000,92.730003,29519500
2024-03-19,85.710129,92.919998,93.269997,92.690002,92.849998,26953100
2024-03-20,85.682472,92.889999,93.790001,92.290001,93.099998,43460100
2024-03-21,85.866936,93.089996,93.430000,92.730003,93.269997,34276600
2024-03-22,86.687897,93.980003,94.209999,93.779999,94.190002,30262300
2024-03-25,86.254349,93.510002,93.750000,93.300003,93.709999,24011800
2024-03-26,86.494179,93.769997,93.870003,93.279999,93.510002,34423000
2024-03-27,87.352013,94.699997,94.699997,93.940002,93.989998,50157800
2024-03-28,87.278236,94.620003,95.019997,94.320000,94.489998,34540400
2024-04-01,85.651260,92.550003,93.300003,92.459999,93.290001,48945400
2024-04-02,85.179291,92.040001,92.199997,91.339996,91.570000,43086300
2024-04-03,85.160759,92.019997,92.050003,91.050003,91.260002,45494400
2024-04-04,85.771568,92.680000,92.760002,92.040001,92.629997,47957400
2024-04-05,84.577744,91.389999,92.180000,91.379997,91.690002,42495900
2024-04-08,84.568481,91.379997,91.589996,91.129997,91.230003,37879800
2024-04-09,85.355125,92.230003,92.360001,91.839996,91.870003,32522000
2024-04-10,83.494934,90.220001,91.300003,90.050003,91.199997,74368900
2024-04-11,83.115501,89.809998,90.440002,89.510002,90.379997,65751200
