Date,Adj Close,Close,High,Low,Open,Volume
2026-01-02,398.279999,398.279999,401.820007,396.250000,401.619995,10372600
2026-01-05,408.760010,408.760010,409.720001,406.149994,406.390015,13410600
2026-01-06,413.179993,413.179993,413.480011,410.309998,410.670013,11640900
2026-01-07,409.230011,409.230011,410.809998,406.649994,408.630005,10589500
2026-01-08,411.489990,411.489990,411.640015,406.399994,406.970001,8705900
2026-01-09,414.470001,414.470001,415.290009,411.799988,413.220001,14011200
2026-01-12,422.230011,422.230011,425.739990,421.519989,421.519989,20904100
2026-01-13,421.630005,421.630005,426.119995,420.070007,424.589996,16681200
2026-01-14,425.940002,425.940002,426.859985,422.839996,426.029999,18305500
2026-01-15,423.329987,423.329987,425.059998,422.790009,423.019989,14253200
2026-01-16,421.290009,421.290009,424.799988,417.040009,422.799988,20951600
2026-01-20,437.230011,437.230011,438.140015,434.100006,436.690002,21308100
2026-01-21,443.600006,443.600006,448.000000,437.109985,446.869995,38830200
2026-01-22,451.790009,451.790009,452.980011,443.559998,443.839996,19251200
2026-01-23,458.000000,458.000000,458.750000,453.450012,454.109985,21531900
2026-01-26,464.700012,464.700012,469.279999,460.359985,466.779999,34156000
2026-01-27,476.100006,476.100006,476.489990,463.950012,465.070007,28386200
2026-01-28,494.559998,494.559998,495.880005,481.250000,483.390015,44154600
2026-01-29,495.899994,495.899994,509.700012,468.510010,509.510010,69970900
2026-01-30,444.950012,444.950012,470.059998,430.799988,466.250000,86593500
2026-02-02,427.130005,427.130005,440.779999,422.549988,434.010010,41626200
2026-02-03,454.290009,454.290009,459.000000,448.309998,452.630005,28703500
2026-02-04,453.970001,453.970001,463.100006,445.709991,462.470001,24427900
2026-02-05,441.880005,441.880005,450.899994,440.350006,444.290009,17718100
2026-02-06,455.459991,455.459991,456.929993,450.029999,450.730011,12663900
2026-02-09,467.029999,467.029999,467.559998,460.850006,461.390015,12330900
2026-02-10,462.399994,462.399994,466.750000,459.519989,465.959991,7861600
2026-02-11,467.630005,467.630005,468.609985,462.820007,466.000000,11209600
2026-02-12,451.390015,451.390015,466.380005,448.059998,464.899994,20488800
2026-02-13,462.619995,462.619995,463.839996,456.250000,459.730011,12359300
2026-02-17,448.200012,448.200012,451.369995,445.529999,450.260010,10976100
2026-02-18,458.279999,458.279999,460.510010,455.320007,455.809998,10226300
2026-02-19,459.559998,459.559998,461.510010,456.029999,457.339996,8411400
2026-02-20,468.619995,468.619995,468.619995,458.339996,463.250000,14316300
2026-02-23,481.279999,481.279999,481.459991,474.609985,474.649994,17441600
2026-02-24,474.609985,474.609985,475.440002,469.549988,470.089996,14147100
2026-02-25,473.420013,473.420013,479.529999,472.899994,475.739990,12954300
2026-02-26,477.480011,477.480011,477.829987,442.040009,474.950012,12375000
2026-02-27,483.750000,483.750000,483.899994,479.109985,480.750000,16795100
2026-03-02,490.000000,490.000000,492.149994,483.279999,490.100006,19916600
2026-03-03,468.140015,468.140015,473.200012,458.929993,472.829987,22591500
